comment_text,label,is_test
Da si probao proitati moje promjene vidio bi da sam neke stvari promjenio i da stalno mijenjam neke formulacije U zadnjem povratu si mi i izbrisao link na rezultate opinskih izbora iz Da li ti uope ita te promjene U cijeloj diskusiji mi nisi dao niti jedan jedini argument da moje promjene ne stoje Po emu sam ja odbacio sud u Hagu Po emu i jedna moja promjena nijee bilo to izreeno na Hakom sudu Za Blakievu presudu nisam nigdje rekaoajde proitaj jo jedamput moje rijei da nije bilo zloina u Ahmiima niti sam na nijedan nain uope spomenuo ulogu RH u cijelom sukobu Rekao sam da se dri izjava iz Haga bez da ih dokazuje Bilo je albi u kojima su prijanje osude odbaene Npr Kuprekii Ali sve od toga je totalno ne bitno za moje promjene Ima stvari koje uporno brisepo put HDZ je pobjedio u veini opina koje je htio ukljuiti u HB ima rezultat izbora na linku za odcjepljenje i organiziranje nove vlasti je krivio neuinkovist vlasti u Sarajevu U emu je problem Koja nova vlast pogotovo ako je puistika ne krivi staru za sve probleme HB je proglaena republikom za vrijeme enevskih pregovora u kojima se raspravljalo o podjeli BiH na etnike republike Plan OwenStoltenberg Zar bi svaki pojedini pojam morao imati neki link a i linkovi koje sam ti dostavio oito nisu prekorisni jer kada si me traio rezultate izbora kasnije si tako i tako izbrisao reenicu i rekao da rezultatiuope nisu bitni zato si me onda traio izvore prie o poetku rata Rat se rasplamsao nakon to je Travniki kanton dodijeljen Hrvatima i HVO pokuao oistiti A BiH iz njega tj sukobi oko zajednikih vojnih snaga wanceowenow plan oko upotrebe simbola i novca Na sve te simbole Hrvati su imali pravo kao konstruktivni narod a to se novca tie glavna valuta je tijekom rata bila njemaka marka Siljenje uenika drugih naroda da se pridravaju hrvatskog kurikuluma je protuustavno ali nisam imao vremena da to pravilno formuliram Nijedna od ovih stvari nije ila na tetu niti bosanske vlasti niti u opravdavanje HBa Sve stvari opisuju stanje kakvo je bilo na podruju HBa od naseljavanja izbjeglica pa na dalje Jedina stvar koja bi eventualno mogla biti sporna je dio o hrvatskom strahu ali to takoer jo nema ispravnu formulaciju Svaka promjena je u skladu s NPOV wikipedinom politikom a ne vidim zato bi za svaku od ovih stvari morao postojati konkretan link Minimalno puta sam te pozvao da mi pomogne oko formulacije svake od navedenih stvari umjesto da ih samo obrie O kakvom doljevanju ulja na vatru govori Ajde daj proitaj jo jedanput NPOV politiku da li u njoj pie da smije citirati tue miljenje bez da se slae s njime Dio sa generalizacijom hrvatskog miljenja je moda moja greka ali nikako ne uspjevam nai ispravnu formulaciju za situaciju u kojoj birakog tijela bira pripadnike jedne stranke ije je slubeno miljenje takvo i takvo Prepucavanje i flipflop oko neke stranice ne vodi apsolutno niemu a pogotovo ne koristi wikipedije Mislim koja ti je stvar vraati sve na staro usprkos svakom dokazu Na samom poetku diskusije si me traio izvore za rezultate izbora ja ti ih poaljem a ti svejedno izbrie reenicu za koju si traio potkrijepu Ajde molim te probaj malo to proitati i razmisliti o svemu reenomu Niti jedna od mojih namjera nije bila loa niti slui za nametanje tueg miljenja niti opravdanju HBamilijunti put ve proirenju konteksta I ne shvaam zato pria o izjavama iz bosanskih medija niti kako bi neto bilo drugaije da navede makar kao izvor neku od tih izjava Koja je razlika izmeu reenice the HerzegBosnian leadership is presently awaiting trial at the ICTY on charges including Crimes Against Humanity i navoenja konkretne optube za zloin Svaki zloin bez obzira na nacionalnost treba biti kanjen Zar su crvena krvna zrnaca nekog zato to je jedne nacionalnosti imuna na ratne zloine Proitao sam tvoju molbu da ne ubacujem stalno iste stvari i evo proitaj sve to sam napravio napisao proradi na formulaciji i slobodno ubaci moje promjene u tekst u dogledno vrijeme UserCehaCeha,0,1
In traditional Basque usage Guipuscoa was the provincia Check Philotea from Topatuco dute bear bada Provinciaco eusquerarequin batian Nafarroacoa Vizcayacoa ta Arabacoa They will find maybe along the Basque language of the Province ie Guipuscoa that of Navarre Biscay and Alava However as you say the Ley de Territorios Histricos created this new category for reasons unknown to me,0,1
It actually matters very little whether the project members are coordinating to combat what they perceive as a liberal bias or simply coordinating to push a rightwing POV The practical result is the same this project organizes editors along specific ideological grounds and coordinates their efforts to advance that ideology A WikiProject which explicitly organizes editors by partisan political ideology while not categorically forbidden has an immense potential for abuse Not only have project members failed to address that potential constructively and proactively but theyve consistently and stridently refused to believe that any such potential for abuse existsThe more Wikipedians observe this project in action the more expressions of concern like those above youre going to receive because the way this project currently functions is inimical to Wikipedias policies and best practices and there appears to be zero desire on the part of active project members to grapple with goodfaith concerns Instead in keeping with the general battleground mentality embodied in this project the response has been to bunker down circle the wagons and hit back aggressively at any concerns that are voiced,0,1
You cant just say thats crap and remove it without gaining a consensus You already know this based on your block history,0,1
I dont see the purpose for including Prathers comments on his personal behavior This has no place in an encyclopedic article It is disappointing to see this in wikipedia just as it would be disappointing to find in the Islam entry comments from a muslim cleric stating that practising Islam made him act violently and destructively People are responsible for their behavior not religions or philosophies,0,1
Problem with Millenium Shakespeare article The title of the article is misspelled indeed but as a new user I couldnt edit it myself neither redirect the older article with the correct name to lead to the new version of the text I would appreciate any hints on how to deal with that Also I dont see where is the conflist of interest in the article Give me some hints Thanks The Sickness on Lost I mentioned it on my message that you left and think we should put it on the DISCUSSION page for anyone else to chime in on As said in that previous message I think that in fictional cases we have more leeway to speculate on stuff especialy when we are talking about LOST where answers are few and far between and often provide us asking more questions Randall Flagg Take out the picture of King instead A picture of the character seems more relevant than his creator especially seeing that as of now there are two images of him from the books two from TV one of King and none from the comics My image qualm doesnt stop with Palpatine and Jabba Those are older FAs that were established before the rigorous overhaul of fair use images in articles Per the actual criteria you need to have something about the image beyond simple identification the only exclusion to that is the infobox image My fear with the article in FAC is that criticism will arise about how influential this character is Kings novels yet how slim the article is on information about him If you feel it is ready then go for it The worst that can happen is that it is not promoted in which case you will most likely have a lot more eyes telling you what you can do to improve it thus making it that much better There is no draw back to not getting promoted other than not getting that little bronze star D Great work Hey I just wanted to commend you on the excellent catch you made in the Alice in Wonderland AfD discussion based on the new source you presented I switched my vote to Keep Great work has smiled at you Smiles promote WikiLove and hopefully this one has made your day better Spread the WikiLove by smiling at someone else whether it be someone you have had disagreements with in the past or a good friend Cheers and Happy editing Smile at others by adding to their talk page with a friendly message Dark Tower WP discussion Greetings Dark Tower WikiProject member I would like to invite you to palaver about a possible expansion of the Dark Tower Project to include all Stephen King related items I feel that the large amount of projects related to the author warrants his own Projectbut as this one already existshesitate to begin a new one Please feel free to leave comments of any kind and be assured that The Dark Tower will be held in the highest regard within the new King Project Long days and pleasant nights Saw traps From what I remember of the list it was just that a list of the traps There wasnt much there but original research and personal observation about each of the traps which is probably why it got deleted and rightly so If there was real content there then thats another story but I doubt that content couldnt be found on the individual film pages But if you feel that it was wrongly deleted then Id go to the deletion review page and start the discussion Maybe the closing Admin was a little hasty in his decision making UserBignole,0,1
I had changed the SS Template Its all finished and all right now,0,1
He really is procriminal Not a nice guy,0,1
Welcome to hell Check your selfrespect at the door,0,1
I agree is ridiculous that would be half of all Arabs,0,1
It has been talked about here and here Cheers,0,1
When we get is they expect it to fade away Well with the gear theyre releasing theyre not helping their own cause are they,0,1
,0,1
The Grotty Knackers CSD Hi I removed your CSD tag from The Grotty Knackers since the article doesnt seem to be vandalism that requires a deliberate intention to harm the encyclopaedia which I dont see here The articles obviously a misplaced addition but I think its important not to use the word vandal loosely I replaced the tag with a PROD and then belatedly realised that A applies so added that instead Cheers,0,1
Apartheid is Affirmative Action Well the whites were outnumber to so I guess one could argue that they were just making up for that,0,1
If thats a wig hes been swindled Poliakoff,0,1
Oppose Current title is more suitable per and most source doesnt use a capital C Plus you also have frequently made unfinished controversial page moved by redirecting template to article such as what you have done in here and here along with which lead you been blocked twice,0,1
Its been nearly a week and theres been no objections Ive stuck up the merge templates What is the consensus on this then Same reasons as listed above,0,1
Iqbal and the West Image Nolelover Use common sense to understand the CN template purpose before involving into Edit warring by reverting plz ask for the specification if you of dont understand the purpose of edit Germany This image not only gives the name of street but also claims that there is a street in Heidelberg Germany which was Honored in the name of M Iqbal and if you understand that for every claim we need to provide the source either provide the reliable source for this claim or place back the CN template Or give the valid reason why there should not be any source for this claim,0,1
Yeah but rolling isnt really the topic here which although illdefined in the lead seems to be Rotatory propulsive systems in living organisms Having the whole organism rotate is outside that scope,0,1
Ive removed the frivolous criticism section,0,1
There are THREEE reasons given I even numbered them for the hard of understanding There was no abuse in my edit summary or in my statement above I am not sure how you Are trying for the moral high ground and then start snidey comments and what the hell either of my late grandfathers have to do with this or you is beyond me and rates as possibly the most childish comment Ive seen on Wiki for a while,0,1
Quite a while ago I had a nice book about the early history of rock and roll and it has a lot of content about Berry I cant remember any details bout the book I lost it in an airport somewhere long before I ever finished reading it I wish I could remember what the actual title was It was a bookstore clearance sale pickup I lose reading material in airports and on planes all the time When you get a chance could you look at an edit to Jimmy Page A editor who has been tagged as a sock of a blocked account keeps removing a string of sentences which appear to have several valid citations See this last edit The editor was blocked for breaking RR The person posted a reason on the talk page for the content blanking But their reason just seems to say it was OK for them to delete the referenced text because another user said it was OK to do so To me it just looks like an antiJimmy Page opinion edit and not an edit to help improve the page Could you look I think the edit should be reverted But the other day I noticed similar content removal and odd section altering so I reverted the back back to a version by YKcrazyjoker as that appeared to be the last version that was stable But I look today and see my edit was reverted by this tagged account and the edit summary claims my edit was some sort of sockpuppet edit You can read the edit summary To me it is very unclear If you feel that person is up to something and revert his blanking I would be curious as to what names he chooses to call you If I find a good Chuck Berry book in my travels I will post you Perhaps I can help you get that article into better shape Cheers and take care,0,1
Wikiproject Automobiles Notification Hi Bok you were on the list of members at WikiProject Automobiles and we are introducing a new way of listing members as the old list was becoming too long Our new method involves having all of our members in a category To add yourself to the category just add the userbox to your user page by putting Wiki Auto Project where you want the userbox Alternatively if you dont like the userbox you can add CategoryWikiProject Automobiles membersBok to your userpage If you no longer wish to be a member of the project simply dont add the userbox or category theres no pressure Thanks for your time,0,1
Seems like the history section is a bit big and focuses on well the Late Show as a franchise rather than the late show with Stephen Colbert Not suggesting necesarily removing it because it will be appropriate in scale to the article in or months and assumedly will fill out more appropriate details then,0,1
As a general rule i dont think that ANY of the parodies of celebs in shows like family guy simpsons etc deserve mention If she was a recurring character yes highly notable celebrities routinely get mentioned everywhere Obscure ones the parodies are more notable its like mentioning every time wood appears in popular culture or the sunmercurywoodrose,0,1
Nice to meet you BluJay What type of articles do you like editing UTC,0,1
Note the history section in the Hominoidea article,0,1
Well honestly I cant be fucking bothered tonight So sleep wee all u editors ans admits Im off to bed CU anaon,0,1
Keep in find complete lies are still nonfiction if that is the format they present themselves in Hitlers propaganda was nonfiction in that it was not a work of imagination Instead it was untrue but still had a nonfiction format The reason it was untrue was not because it was imagined but instead it was because it was a product of misinformation ignorance and what is largely considered evil,0,1
What makes you think being old is going to help stop a smoking addiction Vonnegut attended selfhelp classes and actually did quit smoking for a while but has since then decided to start again,0,1
Please see WikipediaAdministrators noticeboardIncidents regarding and you have been reverting vandalism from the latest in a long line of sockpuppets from Alex Cain who is currently blocked for one week for his conduct Thanks,0,1
pembe karadeniz Charice AS Ticret kultur ve Baklgi,0,1
January UTC The Allvoicescom article cited here is unreliable simply because it was taken from here a wellknown proterrorist activist agitprop website one of that who some hypocrite users here would define as neutral tone and balanced they really believe their own lies I understand that its hard to some seeing their beloved revolutionaries loosing ground everyday but thats not a reason for trying to make us accept nonjournalist activist partisan sources while censoring other journalistic sources and even trying to decide wich articles are accepted as reliable sources and wich not when they are posted by the same publisher And finally and sorry for putting it in caps WIKIPEDIA TALK PAGES ARE NOT FORUMS SO STOP IT RIGHT NOW,0,1
Looks like a Nazi salute,0,1
That would be OR by prevailing standards yes though secondary sources that establish the history of the concept and talk about the existence of it prior to there being a name for it might be usable to bridge the gap What youd need ultimately is a source that gives a good account of trans history across various changes to how its been pathologized by the medical community Once you have that and have used it to create a historical spine for the article you would be on better footing fleshing out any given moment of history,0,1
Why is it a racist saying Pot calling the kettle black,0,1
December Please do not add nonsense to Wikipedia It is considered vandalism If you would like to experiment use the sandbox Thank you,0,1
I welcome discussion on this page regarding my changes or contributions to Wikipedia Please add categories as you see fit I will reorganize the page periodically as needed Greetings from fellow Wikipedians,0,1
A bit POV dont you think,0,1
DYK nomination of Torleiv Anda Hello Your submission of Torleiv Anda at the Did You Know nominations page has been reviewed and some issues with it may need to be clarified Please review the comments underneath your nominations entry and respond there as soon as possible Thank you for contributing to Did You Know,0,1
Me too,0,1
Thanks I havent left him or her a message and at this point it would probably be better if someone else did so it doesnt seem like Im trying to antagonize him or her,0,1
they still shouldnt kill a women for a reason like that christains are soppose to be good people,0,1
Think youre missing the point David and Goliath as is commonly used in the English language refers to the Biblical legend The clothing store should be a disambiguation link in the main article,0,1
Btw it is amazing how looks like a tax return form in the US they assume that everybody is retarded,0,1
Thank you James thank you for reverting that horrible vandalism from my user page,0,1
I dont think he belongs in this category of course he believed that the world was created by God that much is obvious But so does an overwhelming majority of Orthodox Jews that doesnt mean that every Orthodox Jew who has an article should be in this category I think that only people who are publicly and specifically outspoken about the issue of creation vs evolution I dont think the Rebbe was known for that,0,1
November UTC Well Permyakia and Perm Oblast have established economic ties and a lot of common infrastructurethats one of the main reasons Also Permyakia is heavily dotational relying on the federal transfers to form a significant portion of its budget Problem is federal government is not always good with transferring funds timely which as you imagine creates all sorts of issues Perm Oblast on the other hand is a donor and once both budgets are merged it will ease the pain somewhat but note that during there will still be two separate budgets so there will be a transitional period Another thingPermyakia will still have a special status within new Perm Krai The main scoop is that Permyakia will no longer need to rely on federal governments transfers but will of course become dependent of Perm Krais budget and Perm Oblast will gain access to Permyakias resources The merger also lowers administrative costsinstead of two local governments there will only be one Considering that Russians and KomiPermyaks coexisted peacefully for quite some time there is something in this merger for both parties In a poll of people was conducted among the population of both oblast and autonomous district The most common promerger responses were because together is better because the common budget will create better opportunities for the territories development because the government will be able to build new bridges and roads and because there will be a reduction in the number of government workers,0,1
Ive asked to discuss removals of information first I will need to remind him,0,1
Id like your view on a conflict of interest question Id like your view on a conflict of interest question Ive raised since youre deeply involved in some of the pages subjects that wed be linking from WikipediaConflictofinterestNoticeboardWorkplaceCOIquestions,0,1
Wikipedia Goes to the Movies in NYC this Saturday Dec in NYC You are invited to Wikipedia Goes to the Movies in NYC an editathon Wikipedia meetup and workshops focused on film and the performing arts that will be held on Saturday December at the New York Public Library for the Performing Arts at Lincoln Center as part of the Wikipedia Loves Libraries events being held across the USA All are welcome sign up on the wiki and at meetupcom,0,1
Schmidt was just the bestfunded advisor on privatisation methods in Estonia Treuhand OstBeratung financed eg Finnishnumbered fax machines and other support USAID and the EU PHARE project provided counterbalancing advice which took into account the voucher system that had been instituted in Estonia which was alien to Schmidts German experience Indeed in opposing the first public offerings for shares in the manner of Margaret Thatchers government in Britain Schmidt commented that such methods equated to the reintroduction of communism When majority stakes were sold in former state enterprises according to the classic German method especially to entities associated with the state enterprises managers questions were asked as to whether the majority shareholders were unduly profiting by not treating their partsubsidiaries at arms length Schmidt should not be credited with the mixed method of privatisation instituted in Estonia,0,1
I love you more talebs cge go sabot namu for mrw talebs,0,1
I said is going to be a longgggg one,0,1
I really think you are worrying unnecessarily about it I just happened to come across the article and found a huge close up of her face which was overpixated Think what you like and do what you like if you disagree,0,1
Note Copied from TalkAirbus GEUPC Comments New page created feel free to add or edit wHILST I would dearly love to see this page blossom I cannot seem to be able to justify it I feel that the subject should have no more mention than a parqagraph in an article on the Games as a whole Having said that I amhoping that I spark a discussion that will enable the coorect path to be chosen PS my exwife is going to be one of the torchbearers Actually I kinda agree Lets leave here for a few days and then see what LOCOG use the plane for next If it disappears back into the BA schedules perhaps I should move the whole page to WikiNews On further reflection I have moved most of the nonaviation material to a new section of Summer Olympics torch relay Deletion request wrote concern Not notable outside of the Summer Olympics torch relay failing WPGNG and WPONEEVENT Any useful information can be merged there which most of it is already No real need for a redirect as it is an unlikely search term However shehe did not put any discussion on this page to discuss this deletion first reveals she has a tendency to delete articles without a full discussion on appropriate pages and wikiprojects eg WikipediaAVIA Herhis reasons for deletion may be valid but please lets have an informed discussion first Wikipedia has several modern aircraft used for specific purposes eg VCC SAM in the USA These specially painted Airbus aircraft will have several purposes during the Summer Olympics not just the arrival of the Olympic Torch Can we wait a bit before Speedy Deletion Perhaps widen scope of article to include all Airbus aircraft with livery designed by Pascal Anson Lidos as I just mentioned on your talk page the WPPROD process does not require discussion and is completely different from the Speed Deletion process There was nothing wrong my actions nor was any offensive intended towards you nor an attempt to circumvent any discussion lease review what PROD means before making further allegations If you think an article deserves a deletion discussion aka an WPAFD process whether or not you believe the article should or wouldwill be deleted it is perfectly acceptable to remove the PROD tag without comment though preferably a reason should be given Finally I do not agree that the article even if expanded in scope will ever meet WPGNG and intend to bring the article to WPAFD,0,1
If this continues I will likely be requesting article protection due to persistent IPvandalism,0,1
Suggested deletion of the article by It seems suddenly decided to delete all Seventh Framework Programme projects articles using the same copypaste arguments Ephemeral project No independent sources no indication of notability Does not meet WPGNG The CyberEmotions project is one of the major projects of the th Framework Programme in terms of financial funding as well as in terms of duration number of research teams involved and multidisciplinarity of these teams If this article is deleted so should be for instance FINNOV DARIAH or EGAIS Five Wikipedia articles about emotions and the Internet link to CyberEmotions The reason for this is the importance of studying collective phenomena on the internet to prevent negative events with repercussion both inside and outside of the online world This is one of the purpose of CyberEmotions Furthermore the notability of the project is already partially demonstrated in the Research section A series of references to high quality peerreviewed journals are made eg Physica in a brief summary of some of the findings of the project so far This Wikipedia article will be improved and its relevance and notability for understanding collective phenomena on the Internet will be clearly demonstrated,0,1
naravno gajdobra je zakonpozz od milice bjelice,0,1
Is your sockpuppet if so stop using using it now and forever Using identities in the way you appear to be is not acceptable behaviour at wikipedia,0,1
Carnatic music Bharatnatyam Nilakana Sastris book on Cholas published in has section on their temple culture that was a precursor to Carnatic Music and Bharatanatyam You should get it if you already do not have it Also the K Indrapalas Evolution of an ethnic identity puts it together as to how Chola Art forms directly lead to Bharatanatyam forms in sculptures in Sri Lanka Indrapal quotes Nilakanta Sastri extensively,0,1
sjf fjpmij oijflfejfkdj jije f kfjefij fjfjflkjfsijf fmjfsjfijfwejfdkjnfoidfjlj fjposjfllsakjfalskd jijnelnfle klajsdfklsdfkjlhere,0,1
Thats enough of this incompetence bullshit from you and Jtydog DrChrissy might get upset at times but there is nothing incompetent about him He seems to have made a slip and meant years instead of years thats all What the RfC was about seemed quite clear to me The waters have been muddied again and again by others,0,1
I would not call this propoganda when there is so much evidence to support the claims made Some people DO research before adding material Hence,0,1
Doing no harm is not a reason to include the links and being useful is not a reason to include the links We err on the side of not including links in these situations The main reasoning that keeps coming forward about including the links seems to be WPILIKEIT and WPUSEFUL But after getting several neutral admins to contribute to the discussion the huge majority agree that keeping these links is inappropriate Unless someone comes up with some new compelling reason why these links should be included we all need to move on to something more productive IMO,0,1
Were going to have a bot go through the B class category and paste in the checklist to our banner which should prevent the loss of B class when you make the changes I believe this should work unless you think otherwise This will likely take a few days to complete so will let you know when that is complete,0,1
Sorry Misclicked there and ecd with you undoing,0,1
Wikipedia Day Celebration and MiniConference in NYC Saturday Feb thing at one of our earlier NYC WikiConferences You are invited to celebrate Wikipedia Day and the th anniversary of the founding of the site at Wikipedia Day NYC on Saturday February at New York University sign up for Wikipedia Day NYC here or at bitlywikidaynyu Newcomers are very welcome Bring your friends and colleagues We especially encourage folks to add your minute lightning talks to our roster and otherwise join in the open space experience,0,1
Keep it Unless you would like to use semiofficial termimology from last years of socialist Czechoslovakia advanced Western countries,0,1
living yclassstub aeworkgroupyes listas Goldsworthy Vesna,0,1
Cocks Im confused now It is fully protected until th December at the moment Registered users are crystal ball editing it but not actually vandalising it Are you on IRC I cannot see you Do you think it needs taking down to a day or two I am going to take it down to two days of full again It will look messy but to hell with it,0,1
Correct me if Im wrong but didnt Rhodesian blacks have voting rights,0,1
Social Status Number of Edits Who engineered this perverse subculture It had to be either Mayor McCheese or Barney the Dinosaur Or maybe it just evolved after everyone with even a shred of intellect was run off by an angry mob of selfproclaimed editors Wikipedia is like a mental hospital run by the inmates,0,1
there wascirca last time i checked it was there a plaque on that corner that says km as is was the starting point for all distance measurements from Perth,0,1
Welcome Hello and welcome to Wikipedia Thank you for your contributions I hope you like the place and decide to stay Here are a few good links for newcomers The five pillars of Wikipedia How to edit a page Help pages Tutorial How to write a great article Manual of Style I hope you enjoy editing here and being a Wikipedian Please sign your name on talk pages using four tildes this will automatically produce your name and the date If you need help check out WikipediaWhere to ask a question ask me on my talk page or place helpme on your talk page and someone will show up shortly to answer your questions Again welcome e,0,1
Thanks Ryan and Worm It didnt occur to me to check the later editing history to see if anyone had said where it came from I have now merged the sandbox history into the article,0,1
Thank you Hi PKM Im not sure if this is appropriate given Im such a Wikipedia newb but I just wanted to thank you for the welcome I appreciate it,0,1
French Revolution Causes Old Regime The Three Estates First Estate Church owned percent land paid percent in taxes Second Estate Nobles owned percent of land and paid percent taxes Third Estate percent of population working class merchants paid half to taxes The third Estate was out numbered in voting and wanted to have voting with population so everyone was counted they were exploited Economic Problems Population Growth Business could not make money because of high taxes Bad Weather Drought led to famine poor crops The price of bread doubled too expensive for third estate and it was the main source of food Weak Leader Lois XVI spent too much money borrowed to help America defeat Britain Indecisive Did not want to govern his country Marie Antoinette Spent Millions Enlightenment Inspired peasants to revolt American Revolution Inspired peasants served as a model of freedom Dept Desperation Bad Economy RjR,0,1
Not my intention to accuse you of anything Apologies if I came across like this The correct spelling is however is one word Moulvibazar I know this as I was born there it is in all official documents going back years I dont know where this archaic Maulvi bazar spelling comes from but this has caused a lot of pain personally ie bank address account detail mismatch I am on mission to correct it here and elsewhere I wanted to rename this page and remove the redirect possibly redirect from here to correct one But unfortunately I dont know the knowhow or have the right privilege May be you can help me here,0,1
Update Tell Tyrone to check his messages A representative of the Wikimedia Foundation has made an attempt to contact Stephen Colbert through his staff In the meantime Im still gathering more information about the specific linking issue Lee Thats an edit summary in an admins block log not a message sent to anyone in any official capacity contrary to popular opinion some Wikipedians do have a sense of humor The message that was sent to him would represent an attempt to ascertain identity following an established procedure If Colbert wants to promote his site here all he needs to do is make a trivial effort to establish his identity to the Foundation which is already seeking to contact him as we speak Not that I have anything to do with this but I thought I might alert you to a simple way around this Lee Sheeh I apologize for not being more clear I didnt exactly expect you to go searching through miscellaneous site logs when I mentioned that someone from the Foundation was attempting to contact Colbert The Wikimedia Fountation is just to clear the nonprofit organization that handles Wikipedias business and legal affairs Theyre seeking to contact him actually over events related to the previous nights Wikiality discussion on the Report this is something I heard through the grapevine and not anything I know much about but I thought perhaps that if this site is indeed a scrappy little underdog of a marketing campaign for book whick Colbert considers his baby he or a representative might want to bother to have a fifteen minute discussion which would allow tekrelated information to happily coexist with Wikipedias policies He doesnt have to do anything he doesnt want to but since the folks at the tekjansen site seem to be somewhat preoccupied with the status of a single link here and have us listed as their top referrer despite the link being down half the time I thought the option might be of interest No huh Lee Reread the above I did not say they had to falsify the list in order for Wikipedia to be the top referrer I suggested a brief phone conversation might be worth the trouble if were generating the bulk of their traffic and theyre looking to promote Take a deep breath I also did not say Colbert has to verify his identity in any way However since the site seems to fail several points of our linking policy yes the site is likely to be removed without additional information being provided Im sorry but the its relevant anyway angle is fairly weak the only reason this material would be an especially relevant resource on Colert would be if it was actually Colberts writing It does not have information on anything relevant to Stephens biography Generally speaking we dont count fan forums as an invaluable unique resource see WPEL That leaves the book which while possibly being Colberts is irrelevant if its not I could write a novel about Charlene and post in on my website and that would also not be relevant Or a novel about Stephen Colbert for that matter In any case Im sorry that for some reason I seem to have pissed you off I have no idea why youre so angry about this but I assure you again as I have assured you before its nothing personal Lee My AMA request which you seem to have found was a private request for advice on how to handle a situation which has become somewhat tense You are welcome to conduct a straw poll if you want I havent followed through on that personally because Ive already have openly solicited comments from editors at the Colbert talk page and believe we already have a pretty good index of what most experienced editors think of the link But go for it As I have stated before if theres a consensus to add the link I wont remove it I never never ever not even once said that I will refused to allow the link unless myself or a Wikipedia official is contacted by someone at the Colbert Report so please stop misrepresenting my remarks In the meantime there is absolutely nothing wrong with my asking another user for help and it does not represent bypassing a regular process You are welcome to file,0,1
Graphwise article deletion Hello I wrote the article for graphwise which was speedily deleted I would like more information on why it was deleted Graphwise is a brand new company with a unique and proprietary graphing process The company has created something new and unique to the web and has numerous patents on their unique creation these patents were listed in the article In writing the article I I made an effort to post only informative and relevant content I would like to know what did not fit the criteria of wikipedia and what I can do to repost an article for the sites contribution to the web Thank you in advance for any input,0,1
Yes Search for some celebrities or fictional characters eg Batman Alan Partridge Ross Geller and you will see for yourself I would have wrote it myself in the article but I dont know how to word it and where to put it,0,1
If you think I will refer to the matters and affairs of this War in GOOD vs BAD Terrorists spreads Terror and Mayhem Evil doers and Cute Puppies you are mistaken You can legitimize whatever you want as long as you do everything else So yes you will strip the news coverage you read from its politic siding and filter the facts because this website is not a news dump,0,1
Richard Etchberger article I dont see an issue with adding or uploading relevant media I found a photo of Etchbergers brother at the dedication to a memorial to him at Barksdale AFB from on defenseimagerymil and uploaded that The videos I would think should be PD so by all means go for it Theres also the video of the White House presentation ceremony and I already uploaded an ogg of the Presidents remarks,0,1
Vote for Deletion This article survived a Vote for Deletion The discussion can be found here Several voters recommended that the title be changed since the cutoff date at which things pass into the public domain in the US will change over time,0,1
Not nitpicky at all its a point very well taken Unless anyone objects I think we ought to remove the soft pastel reference altogther,0,1
Ok dokey This revert puts us square on the discuss portion of the BRD cycle I feel that my changes arent broadly transformative to the POV of the article that they improve the flow for reasons posted above and that they can be supported by either side of this business I see that this change specifically could generate some consternation and Im more than happy to put that on the back burner though a big quote shouldnt be leading the section IMO If I dont see some discussion here Ill assume that silence implies consent and go back to improving the article,0,1
I think you misunderstand and I already changed the article from what it said before Before it listed her in shorthand as Chase Smith like Chase Smith did this and Chase Smith did that Theres no doubt that she used the name Margaret Chase Smith in lieu of Margaret Smith which I have never heard but her last name was always Smith and she was Senator Smith not Senator Chase Smith some books have referred to her as such but I cant find anything from her or the US Government The sources you provide show that she was categorized as Smith Margaret Chase with Chase being treated as a middle name as wasis common for many married women not a part of her surname Thus I think the shorthand for Margaret Chase Smith remain simply Smith or Senator Smith or whathaveyou and Chase Smith Unless of course Im still missing something,0,1
Stop doubting me Please stop saying that userGabeyc is my puppet,0,1
Wtf all western corners are degrees,0,1
The debate centers on whether or not this material is appropriate See this deletion,0,1
D Hinmon,0,1
Canberra Districts Hi I have been moving the Canberra districts all back to their nondisambiguated names I have done them all except Tuggeranong which needs an admin to first delete the redirect page I would appreciate it if you could move it over for me Thanks,0,1
Blocked again Quit vandalizing,0,1
Purple Pimpernon How can you leave out the reference to the Purple Pimpernon birth mark on the babys butt cheek A search of the phrase turns up this article but the term isnt actually in it,0,1
Table reformatting I started merging the tables per event into one today and standardizing their formatting Am about way through did free through breast so far Will be back to finish the rest,0,1
Well my opinions worth exactly what you paid for it since Ive never edited that article But Im not sure why this needs to be analyzed within the COI framework at all This doesnt appear to be about someone pushing for their specific acupuncture clinic or whatever so its not clear to me that this is any different from any other general POVpushing case I suppose the issue I have with the COIrelated discussions Ive come across lately is that they all turn the conversation from one about edits to one about the interests of the reallife person behind the edits Those interests are difficult to identify often unverifiable and not always easily stuffed into the COI box,0,1
Unblock request NOTE to reviewing admin Unless Ibaranoff admits to his sockpuppetryblock evasion see WikipediaSockpuppet investigationsIbaranoff and commits to restrict himself to one account I would strongly recommend against unblocking I apologize for the evasion attempt and I do not wish to abuse my privileges I wish to make myself useful on Wikipedia get some more FAs listed and make another run for adminship down the line,0,1
Strongly agree with this section needs to be rewritten with correct references,0,1
August In a number of recent edits you have made unsourced changes such as changing AntiGlobalization to AlterGlobalization or Libertarian to RightLibertarian You need to provide citations to reliable sources that support those changes See WPNOR,0,1
